measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,386,Nutritional deficiencies,2,Percent,2012,0.014045713,0.019161136,0.010154289
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2012,159.5328386,239.768308,98.1555648
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,508,Chronic respiratory diseases,2,Percent,2012,0.058259604,0.068679132,0.048541753
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,659.1053212,880.6576918,477.9268302
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,626,Musculoskeletal disorders,2,Percent,2012,0.206059859,0.234107503,0.179770024
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2012,2336.727126,3095.142637,1667.812687
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,2,Percent,2012,0.004185922,0.005045176,0.003507112
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2012,47.17968708,59.54131357,35.63302718
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,640,Other non-communicable diseases,2,Percent,2011,0.097293386,0.113564778,0.082922904
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2011,1119.269984,1528.231335,781.7760309
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,542,Neurological disorders,2,Percent,2010,0.082138105,0.138880777,0.035157596
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2010,937.8023947,1764.763002,387.1211791
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,973,Substance use disorders,2,Percent,2011,0.053345797,0.063686093,0.042551656
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2011,603.9726594,799.7871276,420.7866416
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2011,0.045281326,0.051929829,0.039267404
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2011,514.6521987,690.982025,362.3504647
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,2,Percent,2010,0.004296677,0.005206864,0.003584799
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2010,48.39289398,61.67335028,36.39027249
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,386,Nutritional deficiencies,2,Percent,2012,0.014131506,0.018397464,0.010624509
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2012,160.7369314,228.1240263,102.8796646
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,688,Transport injuries,2,Percent,2010,0.006114963,0.006917069,0.005378128
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2010,69.33985178,92.96098884,49.03618697
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,2,Percent,2011,0.004087972,0.004944269,0.003392443
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2011,46.66314522,59.27398179,35.19196788
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,2,Percent,2011,0.005735516,0.006451377,0.00507649
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2011,65.93117704,87.64647465,46.47319935
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2011,0.001368137,0.001913138,0.000978954
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2011,15.73349377,23.79808857,9.653536187
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2011,0.010857917,0.014814608,0.007584437
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2011,125.0573753,191.7428776,76.35612024
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2011,0.005253819,0.006262796,0.004470875
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2011,60.52400795,85.73711943,41.23403919
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2011,0.001706741,0.002021408,0.001434716
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2011,19.64141669,27.53841142,13.72116658
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2011,0.015209474,0.020367812,0.011431264
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2011,172.3062177,213.9387113,132.9111988
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,2,Percent,2012,0.000503245,0.000861978,0.000250674
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2012,5.71764042,10.90849143,2.617596508
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,410,Neoplasms,2,Percent,2013,0.014882295,0.016352834,0.01353495
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2013,170.9672303,220.2847059,124.3755951
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,294,All causes,2,Percent,2013,1,1,1
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,294,All causes,3,Rate,2013,11497.14401,14853.98215,8502.409942
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,508,Chronic respiratory diseases,2,Percent,2012,0.056669278,0.066667531,0.047697602
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,642.0597498,851.6421968,468.4707318
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2011,0.17196758,0.197209195,0.14458722
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2011,1948.202317,2587.100622,1426.306454
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,669,Sense organ diseases,2,Percent,2012,0.045757286,0.056226032,0.037246058
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,669,Sense organ diseases,3,Rate,2012,519.4731412,736.2138032,353.3104956
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2012,0.173702175,0.199493423,0.145109585
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2012,1966.091258,2578.919297,1444.78764
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2013,0.058348589,0.075632417,0.045209428
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2013,670.893195,972.9256134,446.1167672
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,542,Neurological disorders,2,Percent,2013,0.081334131,0.13889455,0.034883339
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2013,940.895016,1784.047143,387.5609941
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2013,0.17250932,0.197910634,0.14506998
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2013,1979.485091,2622.16762,1455.223559
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,491,Cardiovascular diseases,2,Percent,2012,0.022971045,0.025981067,0.019904284
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2012,263.6163239,343.7442272,191.4932663
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2012,0.001291016,0.001838153,0.000906232
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2012,14.65975961,22.74405012,8.778026036
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2012,0.010873896,0.014860993,0.007648569
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2012,123.6555815,190.0216665,75.53247504
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2012,0.005279917,0.006376068,0.004419078
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2012,60.05437618,85.17986641,41.09834669
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2012,0.001606372,0.001976967,0.0012939
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2012,18.25320806,26.39960279,12.22659447
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2012,0.014853882,0.020000248,0.011011907
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2012,166.1266372,211.0169375,128.0394169
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2011,0.172339123,0.197816106,0.144611725
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2011,1949.809044,2582.282629,1424.003741
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,2,Percent,2012,0.000518183,0.000809431,0.000297271
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2012,5.896724073,10.14589838,3.249794936
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2012,0.173342361,0.198942004,0.145323635
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2012,1965.376099,2604.891588,1440.354571
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,294,All causes,2,Percent,2012,1,1,1
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,294,All causes,3,Rate,2012,11491.45829,14816.2002,8494.458735
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,2,Percent,2013,0.000515371,0.00080511,0.000296433
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2013,5.871548536,10.22833961,3.247400883
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2013,0.174909827,0.200609103,0.147131624
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2013,1985.272089,2630.136769,1458.050129
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,669,Sense organ diseases,2,Percent,2013,0.045576687,0.055976544,0.037327681
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,669,Sense organ diseases,3,Rate,2013,518.8984928,733.4979584,355.0022677
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2013,0.001340859,0.001886417,0.000933228
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2013,15.27414122,23.91925658,9.296225988
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2013,0.010801393,0.014705439,0.007507156
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2013,123.1838718,188.9253431,75.49651039
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2013,0.005176023,0.006227518,0.004371195
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2013,59.04041189,84.08925763,40.4393211
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2013,0.001638455,0.001974894,0.001346604
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2013,18.66989963,26.73091786,12.83442655
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2013,0.014807366,0.019618378,0.01110091
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2013,166.0837435,205.5882044,128.7683357
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,2,Percent,2012,0.000509469,0.000724341,0.000354031
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2012,5.86654347,9.21734922,3.538566079
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,526,Digestive diseases,2,Percent,2012,0.026007074,0.031224521,0.021539478
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2012,295.5038537,410.4518273,209.2030052
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,508,Chronic respiratory diseases,2,Percent,2012,0.057583504,0.067553719,0.048652799
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,659.9030374,873.2263946,482.7662223
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,2,Percent,2010,0.005849777,0.006588054,0.005181196
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2010,67.2311689,89.4040237,47.43452399
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,508,Chronic respiratory diseases,2,Percent,2011,0.059730357,0.07081089,0.049461764
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2011,675.4253785,893.5582113,489.7769664
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,669,Sense organ diseases,2,Percent,2012,0.045702656,0.056166527,0.037423991
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,669,Sense organ diseases,3,Rate,2012,519.7703569,734.629963,355.7584495
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,410,Neoplasms,2,Percent,2012,0.014761442,0.016225142,0.013399618
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2012,169.4943926,219.4888896,123.0497789
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,294,All causes,2,Percent,2012,1,1,1
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,294,All causes,3,Rate,2012,11340.98491,14590.58356,8392.721334
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,294,All causes,2,Percent,2013,1,1,1
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,294,All causes,3,Rate,2013,11350.82083,14601.71377,8390.710178
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,410,Neoplasms,2,Percent,2013,0.015381644,0.017085777,0.013800303
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2013,174.4718449,229.2790184,126.3210593
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,526,Digestive diseases,2,Percent,2013,0.029211227,0.035136782,0.024126915
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2013,331.6164719,459.7284114,233.740618
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,2,Percent,2013,0.081926389,0.141087581,0.033680073
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2013,936.1783746,1795.620602,368.332621
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,2,Percent,2013,0.099229393,0.11610255,0.084669827
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2013,1128.02851,1534.546584,785.116077
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2010,0.060805569,0.07869979,0.046730453
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2010,689.979335,998.4519123,455.9101634
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,696,Unintentional injuries,2,Percent,2012,0.055961557,0.068949611,0.046310213
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2012,643.7672034,912.964091,441.8421465
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,542,Neurological disorders,2,Percent,2012,0.081178542,0.138391344,0.03490542
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2012,938.5859474,1779.183662,386.7320904
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,294,All causes,2,Percent,2012,1,1,1
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,294,All causes,3,Rate,2012,11360.62744,14635.07529,8404.479132
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,973,Substance use disorders,2,Percent,2012,0.05475784,0.065583107,0.043864925
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2012,619.4718169,825.7300701,431.9007209
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2012,0.045109889,0.052026417,0.038984555
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2012,512.2367784,683.2827971,359.3261235
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2013,0.055381883,0.072060255,0.04257426
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2013,628.4964187,917.1504674,420.8439342
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,491,Cardiovascular diseases,2,Percent,2012,0.022981292,0.026185379,0.019833457
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2012,260.2543506,341.2615443,187.6299149
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,688,Transport injuries,2,Percent,2012,0.005827137,0.006574903,0.005129111
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2012,66.13227457,87.95042363,46.59783647
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,696,Unintentional injuries,2,Percent,2012,0.055982987,0.06905282,0.046257111
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2012,635.5336301,905.2579856,436.1003498
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,526,Digestive diseases,2,Percent,2010,0.025669881,0.030751673,0.021441872
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2010,294.872141,408.1191213,208.9461709
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,2,Percent,2010,0.207353221,0.235287271,0.181267213
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2010,2381.214198,3158.424969,1699.744802
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,410,Neoplasms,2,Percent,2014,0.014359011,0.015758369,0.013008056
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2014,163.3039777,212.0061877,118.4909777
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2012,0.170871808,0.195800985,0.143519279
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2012,1959.747536,2597.078448,1438.696406
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,386,Nutritional deficiencies,2,Percent,2013,0.013340463,0.016955921,0.010421316
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2013,153.6061973,220.1879591,100.135527
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,294,All causes,2,Percent,2014,1,1,1
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,294,All causes,3,Rate,2014,11381.66532,14721.93895,8427.012044
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,696,Unintentional injuries,2,Percent,2010,0.056403048,0.069790006,0.0464804
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2010,639.7550714,910.5464696,439.0905293
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2014,0.060300069,0.077929873,0.046483221
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2014,686.4342127,993.4173489,454.2635243
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,386,Nutritional deficiencies,2,Percent,2012,0.013958501,0.017685003,0.010947966
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2012,160.649712,231.2360495,104.5149667
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,542,Neurological disorders,2,Percent,2014,0.082527721,0.139456641,0.0349852
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2014,945.3560121,1798.995845,383.3951626
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,294,All causes,2,Percent,2013,1,1,1
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,294,All causes,3,Rate,2013,11372.92352,14694.54971,8414.708066
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,973,Substance use disorders,2,Percent,2012,0.055437737,0.066363853,0.044336517
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2012,635.4458965,840.956365,441.8005629
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2012,0.051002608,0.058644346,0.044106691
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2012,586.903278,787.0430339,413.1194473
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,2,Percent,2012,0.205590277,0.233855795,0.179752469
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2012,2335.487265,3091.703031,1673.766989
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,640,Other non-communicable diseases,2,Percent,2012,0.096457106,0.11268904,0.082165464
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2012,1097.463754,1500.061045,767.4214693
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,294,All causes,2,Percent,2014,1,1,1
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,294,All causes,3,Rate,2014,11355.14737,14605.2311,8383.883227
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,410,Neoplasms,2,Percent,2014,0.015160764,0.01680246,0.013552027
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2014,172.0350955,226.7715456,125.4392924
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,526,Digestive diseases,2,Percent,2014,0.030264221,0.036546211,0.024958127
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2014,343.7139408,472.386561,242.7955858
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,2,Percent,2014,0.081967285,0.139252768,0.033774008
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2014,936.9835774,1799.920563,369.1411287
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,2,Percent,2014,0.100091662,0.11752938,0.085235345
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2014,1138.28492,1554.123037,793.4448575
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2014,0.055331541,0.071972261,0.042702126
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2014,628.1619594,920.2222353,420.80023
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2012,0.058607505,0.075854432,0.045418772
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2012,673.5315965,976.8953051,448.1396245
